api_id,nome,status,orgao_id
3216,Obter apoio financeiro para projetos de pesquisas e desenvolvimento tecnológico em saúde ambiental e saneamento,Mantido,117
3217,Fazer curso de especialização na Fundação Joaquim Nabuco,Mantido,149
3218,Fazer mestrado em Ciências Sociais para Ensino Médio ou em Educação$§ Culturas e Identidades,Mantido,149
3220,Obter Licença para o transporte e o armazenamento de produtos e subprodutos florestais,Mantido,82
3221,Obter anuência para importação de produtos para preservação de madeiras,Mantido,82
3222,Solicitar inscrição no Cadastro Técnico Federal de Atividades e Instrumentos de Defesa Ambiental,Mantido,82
3223,Obter autorização para a importação de resíduos,Mantido,82
3224,Obter autorização para operações de transferência de petróleo e derivados em alto-mar,Mantido,82
3225,Obter autorização de uso da marca do Instituto Brasileiro de Museus,Mantido,145
3226,Obter documentações do curso de Libras do INES,Mantido,100
3228,Visitar o Instituto Nacional do SemiÁrido,Mantido,12
3229,Obter autorização para Realização de Pesquisas Arqueológicas,Mantido,42
3230,Obter autorização para Intervenções em Bens Imóveis Tombados,Mantido,42
3231,Obter autorização para saída temporária do país de Bens Culturais Protegidos,Mantido,42
3232,Obter Acesso a Conhecimentos Tradicionais Associados,Mantido,42
3233,Obter material e recursos para realização de inventário do patrimônio cultural local,Mantido,42
3234,Obter apoio e fomento a Bens Culturais Registrados,Mantido,42
3237,Capacitar-se para guiar seus alunos em visitas ao Jardim Botânico,Mantido,103
3238,Participar do Laboratório Didático do Museu do Meio Ambiente,Mantido,103
3239,Agendar visita ao Observatório do Pico dos Dias/LNA,Mantido,12
3240,Agendar visita ao Observatório no Telhado/LNA,Mantido,12
3241,Obter aprovação de Consulta Prévia para o financiamento de empreendimentos com recursos do Fundo de Desenvolvimento do Nordeste,Mantido,132
3243,Obter Certificado de Autorização de Voo Experimental para Aeronaves Certificadas ou Protótipos em processo de certificação,Mantido,17
3244,Obter Certificado de Produto Aeronáutico Aprovado (CPAA ou CPAA-OTP),Mantido,17
3245,Realizar exame de proficiência em língua inglesa para profissional de aviação civil,Mantido,17
3246,Obter licença para exercer a atividade de Piloto Privado de Avião,Mantido,17
3248,Obter licença para piloto privado de helicóptero,Mantido,17
3249,Obter licença para exercer a atividade de Piloto De Linha Aérea de Helicóptero,Mantido,17
3253,Solicitar aprovação para ato de concentração econômica sob o procedimento ordinário,Mantido,55
3254,Obter bolsa de pesquisa no exterior,Mantido,148
3255,Ingressar na Escola Preparatória de Cadetes do Exército ou na Academia Militar das Agulhas Negras,Mantido,67
3256,Autorizar Aquisição de Produtos Controlados pelo Exército por Importação  - Pessoa Física CAC - CII,Mantido,67
3261,Obter autorização para pesquisa mineral,Mantido,58
3262,Obter licenciamento mineral,Mantido,58
3263,Obter concessão de lavra mineral,Mantido,58
3265,Solicitar Grupamento Mineiro,Mantido,58
3266,Mudar regime para autorização de pesquisa,Mantido,58
3267,Mudar regime para licenciamento mineral,Mantido,58
3268,Mudar regime para permissão de lavra garimpeira,Mantido,58
3269,Registrar transferência de direitos minerários em face de incorporação,Mantido,58
3271,Solicitar serviço de escolta de cargas superdimensionadas à PRF..,Mantido,23
3273,Comprar publicações da FUNAG.,Mantido,33
3274,Obter Licença para Porte e Uso de Motosserra,Mantido,82
3275,Registrar agrotóxicos,Extinto,82
3276,Realizar agendamento de visitas ecoturísticas em parques nacionais e outras unidades de conservação da natureza.,Mantido,64
3277,Solicitar Acreditação de Organismo de Inspeção,Mantido,28
3278,Obter parcerias em projetos de pesquisa$§ desenvolvimento e inovação,Mantido,12
3279,Obter fotografias digitalizadas do acervo fotográfico do Jardim Botânico do Rio de Janeiro,Mantido,103
3280,Certificar Projeto de Tipo de Aeronave,Mantido,17
3281,Obter certificação de organização de manutenção de produto aeronáutico doméstica,Mantido,17
3283,Obter anuência para importação de matérias primas e minerais contendo elementos nucleares ou de interesse para a energia nuclear,Mantido,29
3284,Obter parecer técnico sobre relatório final de pesquisa mineral,Mantido,29
3285,Registrar Arma de Fogo,Mantido,31
3286,Apresentar defesa contra autuação de trânsito/transporte da PRF,Mantido,23
3290,Obter auxílio e socorro em visitas ao Jardim Botânico do Rio de Janeiro,Mantido,103
3291,Matricular-se no Programa de Pós-Graduação em Botânica da Escola Nacional de Botânica Tropical,Mantido,103
3301,Calibrar monitores de radiação no Centro de Desenvolvimento da Tecnologia Nuclear,Mantido,29
3302,Calibrar instrumentos medidores de radiação no Instituto de Pesquisas Energéticas e Nucleares,Mantido,29
3304,Solicitar a participação ou apoio da Agência Espacial Brasileira em eventos relacionados ao setor espacial,Mantido,80
3306,Obter aprovação de Grande Modificação por Certificado Suplementar de Tipo (CST) / Obter aprovação de Grande Alteração por Form. F-400-04 (SEGVOO 001),Mantido,17
3307,Obter validação de Certificado Suplementar de Tipo  estrangeiro (STC - Supplementary Type Certificate ou equivalente),Mantido,17
3309,Obter autorização para Operação de Ponto de Abastecimento,Mantido,62
3310,Obter autorização para Revenda de Gás Liquefeito de Petróleo,Mantido,62
3312,Obter a aprovação do Plano de Desenvolvimento de Campos de Grande Produção,Mantido,62
3313,Obter aprovação do Plano de Desenvolvimento de Campos de Pequena Produção,Mantido,62
3314,Obter autorização para a realização de atividades prévias à aprovação do Plano de Desenvolvimento (atividades em terra),Mantido,62
3315,Obter aprovação do Programa Anual da Produção para os campos de petróleo e gás natural (atividades em terra),Mantido,62
3316,Obter aprovação do Programa Anual de Trabalho e Orçamento para os campos de petróleo e gás natural (atividades em terra),Mantido,62
3317,Obter aprovação dos Programas de Desativação de Instalações na Fase de Produção (atividades em terra),Mantido,62
3323,Obter aprovação de Compromissos de Individualização da Produção após a Declaração de Comercialidade,Mantido,62
3329,Obter autorização para a construção e operação de dutos de escoamento ou transferência de Petróleo e Gás Natural,Mantido,62
3330,Obter aprovação do Relatório de Desativação de Instalações na Fase de Produção,Mantido,62
3333,Obter aprovação do Acordo de Individualização da Produção (atividades em terra),Mantido,62
3335,Registrar reclamação sobre operadora de planos de saúde ou administradora de benefícios,Mantido,50
3336,Obter autorização da Antaq para construção e exploração  de instalação portuária privada localizada fora da área do Porto Organizado,Mantido,89
3341,Obter autorização da Antaq para ampliação da área da instalação portuária privada localizada fora da área de Porto Organizado,Mantido,89
3345,Aquisição de Armas ou Munições - Militares,Mantido,67
3348,Obter radiofármaco FluorGlic® no Centro Regional de Ciências Nucleares do Nordeste,Mantido,29
3350,Obter os radiofármacos Iodeto de sódio (NaI) e meta-iodobenzilguanidina (MIBG) no Instituto de Engenharia Nuclear,Mantido,29
3352,Receber$§ tratar$§ acondicionar e armazenar rejeitos radioativos pelo CDTN$§ IEN e CRCN-NE,Mantido,29
3353,Fornecer radiofármacos pelo Centro de Desenvolvimento da Tecnologia Nuclear,Mantido,29
3354,Dosimetria pessoal de corpo inteiro via Centro de Desenvolvimento de Tecnologia Nuclear (CDTN/CNEN),Mantido,29
3356,Receber$§ tratar$§ acondicionar e armazenar rejeitos radioativos pelo Instituto de Pesquisas Energéticas e Nucleares,Mantido,29
3357,Obter Radiofármacos do Instituto de Pesquisas Energéticas e Nucleares,Mantido,29
3359,Monitorar trabalhadores expostos a radiações ionizantes via Instituto de Radioproteção e Dosimetria,Mantido,29
3360,Obter anuência de importação pelo CNPq,Mantido,27
3361,Pagar taxas e débitos junto ao CNPq,Mantido,27
3362,Consultar$§ reclamar$§ denunciar$§ sugerir - CVM,Mantido,7
3364,Desmembrar Limite da Jazida em Profundidade,Mantido,58
3365,Obter prorrogação de prazo do alvará de pesquisa mineral,Mantido,58
3366,Obter decisão sobre o relatório final de pesquisa,Mantido,58
3367,Obter permissão para realizar extração excepcional antes da portaria de lavra,Mantido,58
3368,Comunicar ocorrência de nova substância na fase de pesquisa mineral,Mantido,58
3369,Obter o Certificado de Regularidade de Empresa de Segurança Privada,Mantido,31
3370,Solicitar cópia de auto de infração$§ de decisão de Defesa de Autuação ou Recurso de Multa da PRF,Mantido,23
3371,Realizar cursos de aperfeiçoamento para carreiras,Mantido,68
3373,Obter manifestação da Fundação Cultural Palmares sobre empreendimentos em comunidades de remanescentes de quilombos,Mantido,150
3374,Obter autorização para  exportação$§ importação e reexportação de espécies da flora e fauna,Mantido,82
3375,Emitir recibo do Ato Declaratório Ambiental (ADA),Mantido,82
3376,Apresentar demandas à Imprensa Nacional,Mantido,52
3380,Apresentar subsídios ao exame do pedido de patente,Mantido,63
3386,Obter identificação de plantas,Mantido,103
3387,Obter certificado de serviço voluntário no Jardim Botânico do Rio de Janeiro - JBRJ,Mantido,103
3403,Obter apoio financeiro a projetos e obras de reabilitação$§ de acessibilidade e modernização tecnológica em áreas urbanas,Mantido,87
3408,Acompanhar requerimentos de Anistia Política,Mantido,4
3442,Aderir ao Sistema de Notificação Eletrônica (SNE),Mantido,20
3444,Contratar infra–estrutura de rede óptica de comunicações (Infovia),Mantido,20
3446,Contratar solução digital para gestão de margem consignável,Mantido,20
3448,Contratar solução para gestão de infrações de trânsito (Radar),Mantido,20
3449,Contratar solução de e-mail e colaboração (SerproMail),Mantido,20
3452,Obter Certificado Digital,Mantido,20
3453,Contratar consulta CNPJ,Mantido,20
3454,Contratar consulta CPF,Mantido,20
3455,Contratar consulta NFe,Mantido,20
3456,Contratar solução digital para validação de identidade (Datavalid),Mantido,20
3457,Contratar dados como serviço (DaaS),Mantido,20
3484,Consultar dados abertos do Sistema de Informações Gerenciais do Serviço de Inspeção Federal,Extinto,2
3509,Obter Classificação indicativa,Mantido,24
3511,Obter segunda via de diploma de graduação,Mantido,160
3517,Contratar desenvolvimento e manutenção de software,Mantido,20
3518,Contratar Hospedagem de Aplicações,Mantido,20
3519,Contratar Colocation,Mantido,20
3520,Contratar administração de rede de longa distância (WAN+),Mantido,20
3521,Contratar hospedagem de Autoridade Certificadora,Mantido,20
3523,Contratar Suporte Técnico (Operações),Mantido,20
3524,Contratar consultoria técnica,Mantido,20
3525,Contratar digitalização de documentos por imagem,Mantido,20
3526,Contratar impressão eletrônica,Mantido,20
3527,Utilizar a Escola Virtual Conecta,Mantido,20
3536,Receber monitoramento do MAPA como laboratório credenciado na Rede Nacional de Laboratórios Agropecuários,Mantido,2
3537,Obter Autorização de Residência,Mantido,31
3539,Credenciar médicos e clínicas para pessoal da aviação civil,Mantido,17
3551,Solicitar celebração de convênio de estágio com a UFF,Mantido,160
3556,Obter licença para exercer a atividade de Mecânico de Manutenção Aeronáutica,Mantido,17
3623,Realizar inscrição em eventos de promoção comercial no exterior,Mantido,2
3679,Solicitar Transferência de Pessoas Condenadas,Mantido,24
3682,Cadastrar-se ou alterar cadastro para prática de comércio mineral,Mantido,29
3684,Obter parecer técnico sobre enquadramento no regime de monopólio,Mantido,29
3689,Consultar sobre adoção internacional,Mantido,24
3704,Solicitar Refúgio pela primeira vez no Brasil,Mantido,24
3706,Concorrer ao Prêmio Viva Voluntário,Mantido,35
3708,Ter Restituída criança ou adolescente vítima de subtração internacional ilícita,Mantido,24
3728,Incluir$§ Alterar ou Excluir Itens na Lista de Ex-tarifário Vigente no Regime de Autopeças Não-Produzidas,Mantido,5
